game_id,date,player_id,player_name,player_team,against,starter,min,pts
202212204.0,2022-12-20,1385.0,Immanuel Quickley,NYK,GSW,0.0,22.566666666666666,22.0
202212204.0,2022-12-20,1304.0,Miles McBride,NYK,GSW,0.0,19.366666666666667,10.0
202212204.0,2022-12-20,1191.0,Isaiah Hartenstein,NYK,GSW,0.0,18.933333333333334,2.0
202212204.0,2022-12-20,1423.0,Jericho Sims,NYK,GSW,0.0,18.133333333333333,8.0
202212204.0,2022-12-20,1337.0,Svi Mykhailiuk,NYK,GSW,0.0,6.133333333333334,5.0
202212204.0,2022-12-20,1015.0,Ryan Arcidiacono,NYK,GSW,0.0,3.4833333333333334,3.0
202212205.0,2022-12-20,1265.0,Kyle Kuzma,WAS,PHX,1.0,36.8,29.0
202212205.0,2022-12-20,1330.0,Monte Morris,WAS,PHX,1.0,36.38333333333333,9.0
202212205.0,2022-12-20,1016.0,Deni Avdija,WAS,PHX,1.0,36.2,16.0
202212205.0,2022-12-20,1037.0,Bradley Beal,WAS,PHX,1.0,35.28333333333333,27.0
202212205.0,2022-12-20,1148.0,Daniel Gafford,WAS,PHX,1.0,29.4,12.0
202212205.0,2022-12-20,1155.0,Taj Gibson,WAS,PHX,0.0,18.6,6.0
202212205.0,2022-12-20,1255.0,Corey Kispert,WAS,PHX,0.0,18.266666666666666,6.0
202212205.0,2022-12-20,1032.0,Will Barton,WAS,PHX,0.0,17.45,6.0
202212205.0,2022-12-20,1161.0,Jordan Goodwin,WAS,PHX,0.0,11.616666666666667,2.0
202212205.0,2022-12-20,1058.0,Mikal Bridges,PHX,WAS,0.0,39.46666666666667,10.0
202212205.0,2022-12-20,1362.0,Chris Paul,PHX,WAS,0.0,35.63333333333333,12.0
202212205.0,2022-12-20,1017.0,Deandre Ayton,PHX,WAS,0.0,32.13333333333333,30.0
202212205.0,2022-12-20,1097.0,Torrey Craig,PHX,WAS,0.0,30.066666666666666,6.0
202212205.0,2022-12-20,1273.0,Damion Lee,PHX,WAS,0.0,17.65,2.0
202212205.0,2022-12-20,1416.0,Landry Shamet,PHX,WAS,0.0,35.38333333333333,31.0
202212205.0,2022-12-20,1466.0,Ish Wainright,PHX,WAS,0.0,21.48333333333333,2.0
202212205.0,2022-12-20,1045.0,Bismack Biyombo,PHX,WAS,0.0,15.816666666666665,7.0
